id,date,store_nbr,family,sales,onpromotion,city,state,type,cluster,day_of_week,month,year,is_weekend,sales_lag_1,sales_lag_7,rolling_mean_7,rolling_mean_30,predicted_sales
2999471,2017-08-15,2,2,9.0,1,18,12,3,13,1,8,2017,0,7.0,10.0,8.714285714285454,7.533333333333333,7.339716
2974524,2017-08-01,2,3,3141.0,28,18,12,3,13,1,8,2017,0,2993.0,2681.0,3233.285714285714,3372.7,2725.107
2976306,2017-08-02,2,3,3394.0,28,18,12,3,13,2,8,2017,0,3141.0,3001.0,3299.0,3314.766666666667,2837.2808
2978088,2017-08-03,2,3,2304.0,6,18,12,3,13,3,8,2017,0,3394.0,2621.0,3355.1428571428573,3319.5333333333333,2452.3762
2979870,2017-08-04,2,3,2785.0,7,18,12,3,13,4,8,2017,0,2304.0,3338.0,3309.8571428571427,3299.0666666666666,2913.3862
2981652,2017-08-05,2,3,3150.0,9,18,12,3,13,5,8,2017,1,2785.0,3846.0,3230.8571428571427,3294.766666666667,3724.446
2983434,2017-08-06,2,3,3594.0,12,18,12,3,13,6,8,2017,1,3150.0,4153.0,3131.4285714285716,3304.4666666666667,3830.8455
2985216,2017-08-07,2,3,2547.0,10,18,12,3,13,0,8,2017,0,3594.0,2993.0,3051.5714285714284,3315.2,2874.0881
2986998,2017-08-08,2,3,2433.0,9,18,12,3,13,1,8,2017,0,2547.0,3141.0,2987.8571428571427,3260.0666666666666,2548.4226
2988780,2017-08-09,2,3,2324.0,9,18,12,3,13,2,8,2017,0,2433.0,3394.0,2886.714285714286,3192.266666666667,2718.975
2990562,2017-08-10,2,3,2936.0,12,18,12,3,13,3,8,2017,0,2324.0,2304.0,2733.8571428571427,3160.6666666666665,2189.6677
2992344,2017-08-11,2,3,2390.0,8,18,12,3,13,4,8,2017,0,2936.0,2785.0,2824.1428571428573,3168.3,2809.238
2994126,2017-08-12,2,3,2649.0,7,18,12,3,13,5,8,2017,1,2390.0,3150.0,2767.714285714286,3153.5,3249.8308
2995908,2017-08-13,2,3,2947.0,10,18,12,3,13,6,8,2017,1,2649.0,3594.0,2696.1428571428573,3163.866666666667,3433.851
2997690,2017-08-14,2,3,2559.0,11,18,12,3,13,0,8,2017,0,2947.0,2547.0,2603.714285714286,3163.233333333333,2505.6982
2999472,2017-08-15,2,3,2093.0,6,18,12,3,13,1,8,2017,0,2559.0,2433.0,2605.4285714285716,3106.9,2331.3296
2974525,2017-08-01,2,4,0.0,0,18,12,3,13,1,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2976307,2017-08-02,2,4,0.0,0,18,12,3,13,2,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2978089,2017-08-03,2,4,0.0,0,18,12,3,13,3,8,2017,0,0.0,0.0,0.0,0.0,0.9881883
2979871,2017-08-04,2,4,0.0,0,18,12,3,13,4,8,2017,0,0.0,0.0,0.0,0.0,1.304418
2981653,2017-08-05,2,4,0.0,0,18,12,3,13,5,8,2017,1,0.0,0.0,0.0,0.0,4.7867527
2983435,2017-08-06,2,4,0.0,0,18,12,3,13,6,8,2017,1,0.0,0.0,0.0,0.0,3.8398454
2985217,2017-08-07,2,4,0.0,0,18,12,3,13,0,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2986999,2017-08-08,2,4,0.0,0,18,12,3,13,1,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2988781,2017-08-09,2,4,0.0,0,18,12,3,13,2,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2990563,2017-08-10,2,4,0.0,0,18,12,3,13,3,8,2017,0,0.0,0.0,0.0,0.0,0.9881883
2992345,2017-08-11,2,4,0.0,0,18,12,3,13,4,8,2017,0,0.0,0.0,0.0,0.0,1.304418
2994127,2017-08-12,2,4,0.0,0,18,12,3,13,5,8,2017,1,0.0,0.0,0.0,0.0,4.7867527
2995909,2017-08-13,2,4,0.0,0,18,12,3,13,6,8,2017,1,0.0,0.0,0.0,0.0,3.8398454
2997691,2017-08-14,2,4,0.0,0,18,12,3,13,0,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2999473,2017-08-15,2,4,0.0,0,18,12,3,13,1,8,2017,0,0.0,0.0,0.0,0.0,1.4670751
2974526,2017-08-01,2,5,678.0,0,18,12,3,13,1,8,2017,0,618.0,567.0,629.9999999999998,661.7338000000001,565.9672
2976308,2017-08-02,2,5,656.0,0,18,12,3,13,2,8,2017,0,678.0,611.0,645.8571428571425,652.8338000000001,576.51917
2978090,2017-08-03,2,5,609.0,7,18,12,3,13,3,8,2017,0,656.0,517.0,652.285714285714,650.4403333333333,544.3318
2979872,2017-08-04,2,5,664.0,12,18,12,3,13,4,8,2017,0,609.0,589.0,665.4285714285712,648.6651333333333,599.318
2981654,2017-08-05,2,5,639.0,11,18,12,3,13,5,8,2017,1,664.0,756.0,676.1428571428569,649.0070666666667,740.6698
2983436,2017-08-06,2,5,748.0,11,18,12,3,13,6,8,2017,1,639.0,752.0,659.4285714285712,649.7345333333334,717.9287
2985218,2017-08-07,2,5,606.0,11,18,12,3,13,0,8,2017,0,748.0,618.0,658.8571428571425,650.8012,648.4891
2987000,2017-08-08,2,5,586.0,11,18,12,3,13,1,8,2017,0,606.0,678.0,657.1428571428569,645.7012,614.8846
2988782,2017-08-09,2,5,598.0,9,18,12,3,13,2,8,2017,0,586.0,656.0,643.9999999999998,637.6012,599.7162
2990564,2017-08-10,2,5,501.0,11,18,12,3,13,3,8,2017,0,598.0,609.0,635.7142857142854,636.0678666666666,575.6508
2992346,2017-08-11,2,5,601.0,8,18,12,3,13,4,8,2017,0,501.0,664.0,620.285714285714,632.8012,590.1901
2994128,2017-08-12,2,5,637.0,11,18,12,3,13,5,8,2017,1,601.0,639.0,611.285714285714,632.7933333333334,649.183
2995910,2017-08-13,2,5,642.0,11,18,12,3,13,6,8,2017,1,637.0,748.0,610.9999999999998,638.0600000000001,714.93036
2997692,2017-08-14,2,5,597.0,10,18,12,3,13,0,8,2017,0,642.0,606.0,595.8571428571425,641.2172000000002,587.44904
2999474,2017-08-15,2,5,607.0,10,18,12,3,13,1,8,2017,0,597.0,586.0,594.5714285714283,638.5838666666667,563.9085
2974527,2017-08-01,2,6,9.0,0,18,12,3,13,1,8,2017,0,4.0,13.0,12.285714285714025,13.233333333333333,9.773191
2976309,2017-08-02,2,6,9.0,0,18,12,3,13,2,8,2017,0,9.0,8.0,11.714285714285454,12.933333333333334,9.108731
2978091,2017-08-03,2,6,4.0,0,18,12,3,13,3,8,2017,0,9.0,15.0,11.857142857142597,12.766666666666667,9.328271
2979873,2017-08-04,2,6,26.0,0,18,12,3,13,4,8,2017,0,4.0,12.0,10.285714285714025,12.333333333333334,6.7100735
2981655,2017-08-05,2,6,13.0,0,18,12,3,13,5,8,2017,1,26.0,29.0,12.285714285714025,12.7,19.161444
2983437,2017-08-06,2,6,9.0,0,18,12,3,13,6,8,2017,1,13.0,5.0,9.99999999999974,12.666666666666666,10.424353
2985219,2017-08-07,2,6,8.0,0,18,12,3,13,0,8,2017,0,9.0,4.0,10.571428571428312,12.433333333333334,9.108731
2987001,2017-08-08,2,6,7.0,0,18,12,3,13,1,8,2017,0,8.0,9.0,11.142857142856883,11.8,8.444058
2988783,2017-08-09,2,6,10.0,0,18,12,3,13,2,8,2017,0,7.0,9.0,10.857142857142597,11.5,8.444058
2990565,2017-08-10,2,6,16.0,0,18,12,3,13,3,8,2017,0,10.0,4.0,10.99999999999974,11.833333333333334,8.629845
2992347,2017-08-11,2,6,11.0,0,18,12,3,13,4,8,2017,0,16.0,26.0,12.714285714285454,11.9,13.246553
2994129,2017-08-12,2,6,12.0,0,18,12,3,13,5,8,2017,1,11.0,13.0,10.571428571428312,11.833333333333334,13.606522
2995911,2017-08-13,2,6,16.0,0,18,12,3,13,6,8,2017,1,12.0,9.0,10.42857142857117,11.933333333333334,11.961188
2997693,2017-08-14,2,6,7.0,0,18,12,3,13,0,8,2017,0,16.0,8.0,11.42857142857117,11.933333333333334,9.969175
2999475,2017-08-15,2,6,8.0,0,18,12,3,13,1,8,2017,0,7.0,7.0,11.285714285714025,11.533333333333333,8.444058
2974528,2017-08-01,2,7,1128.0,14,18,12,3,13,1,8,2017,0,910.0,747.0,916.9999999999998,997.3,780.21295
2976310,2017-08-02,2,7,1071.0,15,18,12,3,13,2,8,2017,0,1128.0,903.0,971.4285714285712,981.2333333333333,902.5849
2978092,2017-08-03,2,7,847.0,8,18,12,3,13,3,8,2017,0,1071.0,777.0,995.4285714285712,977.7666666666667,856.01526
2979874,2017-08-04,2,7,900.0,11,18,12,3,13,4,8,2017,0,847.0,984.0,1005.4285714285712,964.0333333333333,953.5925
2981656,2017-08-05,2,7,890.0,11,18,12,3,13,5,8,2017,1,900.0,999.0,993.4285714285712,957.5666666666667,1073.134
2983438,2017-08-06,2,7,1008.0,15,18,12,3,13,6,8,2017,1,890.0,1099.0,977.8571428571425,954.0666666666667,1109.4001
2985220,2017-08-07,2,7,789.0,9,18,12,3,13,0,8,2017,0,1008.0,910.0,964.8571428571425,954.8666666666667,891.3466
2987002,2017-08-08,2,7,716.0,9,18,12,3,13,1,8,2017,0,789.0,1128.0,947.5714285714283,943.9666666666667,881.9303
2988784,2017-08-09,2,7,691.0,8,18,12,3,13,2,8,2017,0,716.0,1071.0,888.7142857142854,928.2666666666667,844.3381
2990566,2017-08-10,2,7,575.0,13,18,12,3,13,3,8,2017,0,691.0,847.0,834.4285714285712,919.6666666666666,734.4779
2992348,2017-08-11,2,7,678.0,15,18,12,3,13,4,8,2017,0,575.0,900.0,795.5714285714283,912.0,814.0932
2994130,2017-08-12,2,7,659.0,13,18,12,3,13,5,8,2017,1,678.0,890.0,763.8571428571425,910.2333333333333,883.61273
2995912,2017-08-13,2,7,752.0,10,18,12,3,13,6,8,2017,1,659.0,1008.0,730.8571428571425,907.6666666666666,928.94635
2997694,2017-08-14,2,7,730.0,10,18,12,3,13,0,8,2017,0,752.0,789.0,694.285714285714,903.5,737.2425
2999476,2017-08-15,2,7,659.0,12,18,12,3,13,1,8,2017,0,730.0,716.0,685.8571428571425,893.8666666666667,690.80145
2974529,2017-08-01,2,8,859.0,4,18,12,3,13,1,8,2017,0,827.0,821.0,849.1428571428569,894.3,756.889
2976311,2017-08-02,2,8,870.0,3,18,12,3,13,2,8,2017,0,859.0,796.0,854.5714285714283,879.1,734.8434
2978093,2017-08-03,2,8,686.0,16,18,12,3,13,3,8,2017,0,870.0,670.0,865.1428571428569,876.4,703.8348
2979875,2017-08-04,2,8,895.0,21,18,12,3,13,4,8,2017,0,686.0,823.0,867.4285714285712,869.5333333333333,812.9898
2981657,2017-08-05,2,8,856.0,23,18,12,3,13,5,8,2017,1,895.0,985.0,877.7142857142854,870.5333333333333,1050.5597
2983439,2017-08-06,2,8,1051.0,25,18,12,3,13,6,8,2017,1,856.0,1022.0,859.285714285714,872.2,1033.9056
2985221,2017-08-07,2,8,779.0,22,18,12,3,13,0,8,2017,0,1051.0,827.0,863.4285714285712,876.6333333333333,869.4974
2987003,2017-08-08,2,8,674.0,23,18,12,3,13,1,8,2017,0,779.0,859.0,856.5714285714283,866.0333333333333,791.13367
2988785,2017-08-09,2,8,726.0,23,18,12,3,13,2,8,2017,0,674.0,870.0,830.1428571428569,847.6,777.85675
2990567,2017-08-10,2,8,597.0,21,18,12,3,13,3,8,2017,0,726.0,686.0,809.5714285714283,842.2666666666667,690.0159
2992349,2017-08-11,2,8,790.0,23,18,12,3,13,4,8,2017,0,597.0,895.0,796.8571428571425,838.2666666666667,850.49805
2994131,2017-08-12,2,8,734.0,20,18,12,3,13,5,8,2017,1,790.0,856.0,781.8571428571425,837.7666666666667,875.0787
2995913,2017-08-13,2,8,892.0,22,18,12,3,13,6,8,2017,1,734.0,1051.0,764.4285714285712,839.4,979.4419
2997695,2017-08-14,2,8,738.0,22,18,12,3,13,0,8,2017,0,892.0,779.0,741.7142857142854,840.6,779.13885
2999477,2017-08-15,2,8,703.0,23,18,12,3,13,1,8,2017,0,738.0,674.0,735.8571428571425,829.6,703.53
2974530,2017-08-01,2,9,187.415,7,18,12,3,13,1,8,2017,0,248.613,182.023,243.77799999999976,239.69833333333332,207.0496
2976312,2017-08-02,2,9,227.064,7,18,12,3,13,2,8,2017,0,187.415,201.496,244.54828571428544,233.7762,203.66957
2978094,2017-08-03,2,9,152.613,6,18,12,3,13,3,8,2017,0,227.064,211.668,248.20085714285688,233.50590000000003,216.05443
2979876,2017-08-04,2,9,276.172,63,18,12,3,13,4,8,2017,0,152.613,264.206,239.76442857142828,230.32763333333335,249.53822
2981658,2017-08-05,2,9,285.503,8,18,12,3,13,5,8,2017,1,276.172,345.013,241.47385714285687,232.60896666666667,320.74918
2983440,2017-08-06,2,9,257.803,7,18,12,3,13,6,8,2017,1,285.503,253.427,232.9724285714283,234.79039999999998,257.8572
2985222,2017-08-07,2,9,203.618,6,18,12,3,13,0,8,2017,0,257.803,248.613,233.59757142857117,233.28793333333334,227.53088
2987004,2017-08-08,2,9,183.266,6,18,12,3,13,1,8,2017,0,203.618,187.415,227.169714285714,230.94013333333334,193.2815
2988786,2017-08-09,2,9,198.167,6,18,12,3,13,2,8,2017,0,183.266,227.064,226.57699999999974,229.11499999999998,202.0563
2990568,2017-08-10,2,9,136.807,5,18,12,3,13,3,8,2017,0,198.167,152.613,222.4488571428569,228.9127,175.72383
2992350,2017-08-11,2,9,212.375,57,18,12,3,13,4,8,2017,0,136.807,276.172,220.19085714285688,226.32233333333335,251.77391
2994132,2017-08-12,2,9,251.246,5,18,12,3,13,5,8,2017,1,212.375,285.503,211.07699999999974,226.8457,267.16183
2995914,2017-08-13,2,9,192.428,7,18,12,3,13,6,8,2017,1,251.246,257.803,206.18314285714263,228.97296666666665,252.83229
2997696,2017-08-14,2,9,188.586,5,18,12,3,13,0,8,2017,0,192.428,203.618,196.84385714285688,227.39039999999997,190.2092
2999478,2017-08-15,2,9,232.882,7,18,12,3,13,1,8,2017,0,188.586,183.266,194.6964285714283,224.20113333333333,184.36334
2974531,2017-08-01,2,10,175.0,0,18,12,3,13,1,8,2017,0,176.0,143.0,171.99999999999974,181.76666666666668,143.50163
2976313,2017-08-02,2,10,183.0,0,18,12,3,13,2,8,2017,0,175.0,164.0,176.5714285714283,178.63333333333333,151.30815
2978095,2017-08-03,2,10,147.0,0,18,12,3,13,3,8,2017,0,183.0,125.0,179.28571428571402,178.33333333333334,139.6452
2979877,2017-08-04,2,10,194.0,29,18,12,3,13,4,8,2017,0,147.0,192.0,182.42857142857116,176.6,202.10262
2981659,2017-08-05,2,10,195.0,0,18,12,3,13,5,8,2017,1,194.0,164.0,182.71428571428547,177.93333333333334,174.88647
2983441,2017-08-06,2,10,241.0,0,18,12,3,13,6,8,2017,1,195.0,240.0,187.14285714285688,180.2,212.70312
2985223,2017-08-07,2,10,175.0,0,18,12,3,13,0,8,2017,0,241.0,176.0,187.28571428571402,182.03333333333333,177.02678
2987005,2017-08-08,2,10,142.0,0,18,12,3,13,1,8,2017,0,175.0,175.0,187.14285714285688,180.9,162.47177
2988787,2017-08-09,2,10,147.0,0,18,12,3,13,2,8,2017,0,142.0,183.0,182.42857142857116,178.13333333333333,161.47656
2990569,2017-08-10,2,10,139.0,0,18,12,3,13,3,8,2017,0,147.0,147.0,177.28571428571402,177.3,140.89053
2992351,2017-08-11,2,10,138.0,28,18,12,3,13,4,8,2017,0,139.0,194.0,176.14285714285688,176.86666666666667,188.9183
2994133,2017-08-12,2,10,179.0,0,18,12,3,13,5,8,2017,1,138.0,195.0,168.14285714285688,177.26666666666668,168.41728
2995915,2017-08-13,2,10,208.0,0,18,12,3,13,6,8,2017,1,179.0,241.0,165.8571428571426,178.6,205.03722
2997697,2017-08-14,2,10,155.0,0,18,12,3,13,0,8,2017,0,208.0,175.0,161.14285714285688,179.86666666666667,164.77728
2999479,2017-08-15,2,10,154.0,0,18,12,3,13,1,8,2017,0,155.0,142.0,158.28571428571402,177.73333333333332,138.69934
2974532,2017-08-01,2,11,76.0,2,18,12,3,13,1,8,2017,0,81.0,101.735,119.39657142857116,119.07976666666667,91.192955
2976314,2017-08-02,2,11,125.0,2,18,12,3,13,2,8,2017,0,76.0,119.194,115.72014285714259,116.67976666666667,94.88367
2978096,2017-08-03,2,11,77.0,1,18,12,3,13,3,8,2017,0,125.0,96.0,116.54957142857117,117.57273333333333,98.64989
2979878,2017-08-04,2,11,150.425,0,18,12,3,13,4,8,2017,0,77.0,121.111,113.83528571428545,116.59053333333334,99.38525
2981660,2017-08-05,2,11,138.0,1,18,12,3,13,5,8,2017,1,150.425,191.736,118.02299999999975,117.336,166.29996
2983442,2017-08-06,2,11,145.0,1,18,12,3,13,6,8,2017,1,138.0,125.0,110.3464285714283,119.1622,124.149216
2985224,2017-08-07,2,11,56.0,1,18,12,3,13,0,8,2017,0,145.0,81.0,113.20357142857117,119.8622,93.55256
2987006,2017-08-08,2,11,99.615,1,18,12,3,13,1,8,2017,0,56.0,76.0,109.6321428571426,116.92886666666666,79.68472
2988788,2017-08-09,2,11,99.0,1,18,12,3,13,2,8,2017,0,99.615,125.0,113.00571428571402,115.9542,104.61006
2990570,2017-08-10,2,11,73.0,1,18,12,3,13,3,8,2017,0,99.0,77.0,109.29142857142831,116.2655,84.36882
2992352,2017-08-11,2,11,133.0,1,18,12,3,13,4,8,2017,0,73.0,150.425,108.71999999999973,115.7655,114.24471
2994134,2017-08-12,2,11,118.0,1,18,12,3,13,5,8,2017,1,133.0,138.0,106.23071428571403,116.79883333333333,128.58328
2995916,2017-08-13,2,11,98.0,1,18,12,3,13,6,8,2017,1,118.0,145.0,103.37357142857117,117.63216666666668,129.99448
2997698,2017-08-14,2,11,108.0,1,18,12,3,13,0,8,2017,0,98.0,56.0,96.65928571428546,116.11566666666667,74.15454
2999480,2017-08-15,2,11,79.0,1,18,12,3,13,1,8,2017,0,108.0,99.615,104.08785714285689,114.21566666666668,92.52756
2974533,2017-08-01,2,12,4287.0,52,18,12,3,13,1,8,2017,0,3812.0,3308.0,4029.714285714286,4122.266666666666,3450.2798
2976315,2017-08-02,2,12,4352.0,53,18,12,3,13,2,8,2017,0,4287.0,3593.0,4169.571428571428,4058.0,3653.8252
2978097,2017-08-03,2,12,3558.0,34,18,12,3,13,3,8,2017,0,4352.0,3165.0,4278.0,4041.3333333333335,3414.461
2979879,2017-08-04,2,12,3874.0,37,18,12,3,13,4,8,2017,0,3558.0,4190.0,4334.142857142857,4004.733333333333,4106.899
2981661,2017-08-05,2,12,3929.0,38,18,12,3,13,5,8,2017,1,3874.0,5002.0,4289.0,3997.8333333333335,4922.703
2983443,2017-08-06,2,12,4732.0,43,18,12,3,13,6,8,2017,1,3929.0,5138.0,4135.714285714285,4011.6666666666665,4936.673
2985225,2017-08-07,2,12,3549.0,39,18,12,3,13,0,8,2017,0,4732.0,3812.0,4077.714285714286,4036.6,3833.351
2987007,2017-08-08,2,12,3228.0,38,18,12,3,13,1,8,2017,0,3549.0,4287.0,4040.1428571428573,3989.866666666667,3484.5667
2988789,2017-08-09,2,12,3197.0,40,18,12,3,13,2,8,2017,0,3228.0,4352.0,3888.8571428571427,3928.3,3406.4658
2990571,2017-08-10,2,12,2780.0,26,18,12,3,13,3,8,2017,0,3197.0,3558.0,3723.8571428571427,3910.4333333333334,3170.3774
2992353,2017-08-11,2,12,3574.0,35,18,12,3,13,4,8,2017,0,2780.0,3874.0,3612.714285714286,3893.3333333333335,3466.0344
2994135,2017-08-12,2,12,3366.0,33,18,12,3,13,5,8,2017,1,3574.0,3929.0,3569.8571428571427,3907.5,4330.889
2995917,2017-08-13,2,12,3735.0,32,18,12,3,13,6,8,2017,1,3366.0,4732.0,3489.4285714285716,3921.3,4488.7324
2997699,2017-08-14,2,12,3343.0,36,18,12,3,13,0,8,2017,0,3735.0,3549.0,3347.0,3922.0666666666666,3352.6926
2999481,2017-08-15,2,12,3212.0,33,18,12,3,13,1,8,2017,0,3343.0,3228.0,3317.5714285714284,3876.1,3219.9883
2974534,2017-08-01,2,13,72.0,1,18,12,3,13,1,8,2017,0,81.0,50.0,61.8571428571426,57.86666666666667,57.0859
2976316,2017-08-02,2,13,40.0,1,18,12,3,13,2,8,2017,0,72.0,47.0,64.99999999999974,58.7,52.14808
2978098,2017-08-03,2,13,25.0,0,18,12,3,13,3,8,2017,0,40.0,54.0,63.99999999999974,58.8,48.802475
2979880,2017-08-04,2,13,20.0,0,18,12,3,13,4,8,2017,0,25.0,48.0,59.8571428571426,58.7,44.053066
2981662,2017-08-05,2,13,25.0,0,18,12,3,13,5,8,2017,1,20.0,85.0,55.8571428571426,57.8,55.370777
2983444,2017-08-06,2,13,44.0,0,18,12,3,13,6,8,2017,1,25.0,68.0,47.28571428571403,57.6,47.251072
2985226,2017-08-07,2,13,30.0,0,18,12,3,13,0,8,2017,0,44.0,81.0,43.8571428571426,57.93333333333333,56.0754
2987008,2017-08-08,2,13,7.0,0,18,12,3,13,1,8,2017,0,30.0,72.0,36.571428571428314,56.766666666666666,43.182636
2988790,2017-08-09,2,13,20.0,0,18,12,3,13,2,8,2017,0,7.0,40.0,27.285714285714025,54.93333333333333,23.415752
2990572,2017-08-10,2,13,42.0,0,18,12,3,13,3,8,2017,0,20.0,25.0,24.428571428571168,54.666666666666664,19.38582
2992354,2017-08-11,2,13,29.0,0,18,12,3,13,4,8,2017,0,42.0,20.0,26.8571428571426,55.06666666666667,27.415722
2994136,2017-08-12,2,13,39.0,0,18,12,3,13,5,8,2017,1,29.0,25.0,28.142857142856883,55.0,29.0731
2995918,2017-08-13,2,13,41.0,0,18,12,3,13,6,8,2017,1,39.0,44.0,30.142857142856883,54.63333333333333,40.007153
2997700,2017-08-14,2,13,28.0,0,18,12,3,13,0,8,2017,0,41.0,30.0,29.714285714285456,54.6,29.787355
2999482,2017-08-15,2,13,21.0,0,18,12,3,13,1,8,2017,0,28.0,7.0,29.428571428571168,52.43333333333333,23.049854
2974535,2017-08-01,2,14,2.0,0,18,12,3,13,1,8,2017,0,5.0,0.0,1.8571428571425972,1.5,1.7669753
2976317,2017-08-02,2,14,0.0,0,18,12,3,13,2,8,2017,0,2.0,1.0,2.142857142856883,1.4666666666666666,1.7894858
2978099,2017-08-03,2,14,0.0,0,18,12,3,13,3,8,2017,0,0.0,1.0,1.9999999999997402,1.3666666666666667,1.3105992
2979881,2017-08-04,2,14,5.0,0,18,12,3,13,4,8,2017,0,0.0,3.0,1.8571428571425972,1.3333333333333333,1.3742353
2981663,2017-08-05,2,14,4.0,0,18,12,3,13,5,8,2017,1,5.0,1.0,2.142857142856883,1.4666666666666666,5.339249
2983445,2017-08-06,2,14,1.0,0,18,12,3,13,6,8,2017,1,4.0,2.0,2.5714285714283114,1.5666666666666667,4.735016
2985227,2017-08-07,2,14,0.0,0,18,12,3,13,0,8,2017,0,1.0,5.0,2.4285714285711686,1.5,1.7894858
2987009,2017-08-08,2,14,1.0,0,18,12,3,13,1,8,2017,0,0.0,2.0,1.7142857142854544,1.5,1.5368925
2988791,2017-08-09,2,14,0.0,0,18,12,3,13,2,8,2017,0,1.0,0.0,1.5714285714283116,1.4666666666666666,1.5368925
2990573,2017-08-10,2,14,4.0,0,18,12,3,13,3,8,2017,0,0.0,0.0,1.5714285714283116,1.4666666666666666,1.0580057
2992355,2017-08-11,2,14,3.0,0,18,12,3,13,4,8,2017,0,4.0,5.0,2.142857142856883,1.5666666666666667,1.8569119
2994137,2017-08-12,2,14,1.0,0,18,12,3,13,5,8,2017,1,3.0,4.0,1.8571428571425972,1.6333333333333333,4.8565702
2995919,2017-08-13,2,14,1.0,0,18,12,3,13,6,8,2017,1,1.0,1.0,1.4285714285711688,1.6666666666666667,3.9096625
2997701,2017-08-14,2,14,1.0,0,18,12,3,13,0,8,2017,0,1.0,0.0,1.4285714285711688,1.6,1.5368925
2999483,2017-08-15,2,14,1.0,0,18,12,3,13,1,8,2017,0,1.0,1.0,1.5714285714283116,1.6333333333333333,1.5368925
2974536,2017-08-01,2,15,19.0,2,18,12,3,13,1,8,2017,0,14.0,13.0,20.714285714285456,17.7,17.11915
2976318,2017-08-02,2,15,26.0,4,18,12,3,13,2,8,2017,0,19.0,22.0,21.57142857142831,17.333333333333332,24.331533
2978100,2017-08-03,2,15,19.0,1,18,12,3,13,3,8,2017,0,26.0,20.0,22.142857142856883,17.766666666666666,17.806177
2979882,2017-08-04,2,15,21.0,0,18,12,3,13,4,8,2017,0,19.0,19.0,21.99999999999974,17.766666666666666,18.19436
2981664,2017-08-05,2,15,27.0,0,18,12,3,13,5,8,2017,1,21.0,25.0,22.285714285714025,17.666666666666668,22.256428
2983446,2017-08-06,2,15,27.0,0,18,12,3,13,6,8,2017,1,27.0,32.0,22.57142857142831,18.133333333333333,23.614744
2985228,2017-08-07,2,15,7.0,0,18,12,3,13,0,8,2017,0,27.0,14.0,21.8571428571426,17.866666666666667,17.4505
2987010,2017-08-08,2,15,15.0,0,18,12,3,13,1,8,2017,0,7.0,19.0,20.8571428571426,17.5,14.856554
2988792,2017-08-09,2,15,18.0,0,18,12,3,13,2,8,2017,0,15.0,26.0,20.285714285714025,17.466666666666665,17.576359
2990574,2017-08-10,2,15,20.0,1,18,12,3,13,3,8,2017,0,18.0,19.0,19.142857142856883,17.666666666666668,16.271017
2992356,2017-08-11,2,15,25.0,1,18,12,3,13,4,8,2017,0,20.0,21.0,19.285714285714025,18.066666666666666,17.9748
2994138,2017-08-12,2,15,28.0,0,18,12,3,13,5,8,2017,1,25.0,27.0,19.8571428571426,18.5,23.599981
2995920,2017-08-13,2,15,33.0,1,18,12,3,13,6,8,2017,1,28.0,27.0,19.99999999999974,19.166666666666668,24.54733
2997702,2017-08-14,2,15,19.0,0,18,12,3,13,0,8,2017,0,33.0,7.0,20.8571428571426,19.3,19.6478
2999484,2017-08-15,2,15,19.0,0,18,12,3,13,1,8,2017,0,19.0,15.0,22.57142857142831,19.5,16.721909
2974537,2017-08-01,2,16,38.0,1,18,12,3,13,1,8,2017,0,20.0,24.0,35.99999999999974,30.066666666666666,27.346176
2976319,2017-08-02,2,16,35.0,1,18,12,3,13,2,8,2017,0,38.0,26.0,37.99999999999974,30.5,33.632137
2978101,2017-08-03,2,16,15.0,1,18,12,3,13,3,8,2017,0,35.0,70.0,39.28571428571403,30.933333333333334,44.16943
2979883,2017-08-04,2,16,13.0,0,18,12,3,13,4,8,2017,0,15.0,21.0,31.428571428571168,30.9,24.777153
2981665,2017-08-05,2,16,13.0,0,18,12,3,13,5,8,2017,1,13.0,60.0,30.285714285714025,30.833333333333332,37.298656
2983447,2017-08-06,2,16,32.0,1,18,12,3,13,6,8,2017,1,13.0,31.0,23.57142857142831,30.8,21.7159
2985229,2017-08-07,2,16,23.0,1,18,12,3,13,0,8,2017,0,32.0,20.0,23.714285714285456,30.7,22.210007
2987011,2017-08-08,2,16,19.0,1,18,12,3,13,1,8,2017,0,23.0,38.0,24.142857142856883,30.6,23.843918
2988793,2017-08-09,2,16,136.0,2,18,12,3,13,2,8,2017,0,19.0,35.0,21.428571428571168,30.433333333333334,22.09472
2990575,2017-08-10,2,16,22.0,2,18,12,3,13,3,8,2017,0,136.0,15.0,35.8571428571426,34.266666666666666,57.585228
2992357,2017-08-11,2,16,25.0,1,18,12,3,13,4,8,2017,0,22.0,13.0,36.8571428571426,34.63333333333333,27.434792
2994139,2017-08-12,2,16,12.0,1,18,12,3,13,5,8,2017,1,25.0,13.0,38.571428571428314,28.0,31.645723
2995921,2017-08-13,2,16,87.0,1,18,12,3,13,6,8,2017,1,12.0,32.0,38.42857142857117,27.466666666666665,30.92586
2997703,2017-08-14,2,16,31.0,1,18,12,3,13,0,8,2017,0,87.0,23.0,46.28571428571403,29.966666666666665,51.645645
